postal_code,long,lat
35442,-88.19361380420993,33.073657374222705
71973,-94.31717881697196,34.29964049534933
06870,-73.56969839334236,41.02907619865256
19964,-75.72328974742378,39.09066237114896
32233,-81.42110782649942,30.35849682260266
30817,-82.43591579904708,33.77380205340003
30458,-81.82553764803282,32.39861345275295
60034,-88.41944977567344,42.456206301458984
70643,-92.78966174507262,29.792086612679753
47982,-87.52705657099733,40.19732629184691
71263,-91.42571883402434,32.86889489486899
04605,-68.4172280162666,44.67453996522421
46738,-85.13686875696719,41.321726601574554
60402,-87.79139245036662,41.83468443137898
04945,-70.23492279696659,45.76152902917833
66412,-96.77914323530462,39.91188019305349
49707,-83.49651336404541,45.091537387804415
39096,-91.11569472825235,31.82553648783315
52501,-92.43151045738779,41.03572257746818
64498,-95.32193986058239,40.53959912595461
01535,-72.07794808910158,42.26949929389206
71068,-93.3218112371357,32.28366177820781
48006,-82.69647685130344,43.07536259783943
63775,-89.88146510308812,37.71392765053959
64105,-94.59101416855584,39.104698305845346
12832,-73.31797999143184,43.37067502244641
07057,-74.10673892055954,40.853489081707174
43504,-83.8367372860021,41.69585234719832
13421,-75.64462419364409,43.06520864033085
10456,-73.90815339137448,40.83003093366961
65793,-91.97228396463534,36.99244598636399
02916,-71.35202899662094,41.84447899916887
38873,-88.24941593565413,34.65801560994037
28306,-78.89547677896479,34.958753971607734
37148,-86.50183542577913,36.573924026797194
38041,-89.70466274117497,35.643788676254594
78382,-97.05087902802543,28.143833595355552
75501,-94.13141939123311,33.37364275632661
78521,-97.32175339360909,25.950411078461165
05354,-72.52596144218239,42.7622532549719
17202,-77.67749750492314,39.921370131873395
15226,-80.01398445888772,40.39515051021033
25425,-77.78691047650217,39.294891616164264
26521,-80.2263700445572,39.714284591736245
17029,-77.621965062029,40.55451196589564
54874,-91.94375062781204,46.566214212266374
36545,-87.87424212927732,31.489248915316523
36092,-86.19337446786706,32.61800722886941
35046,-86.5450258119193,32.92282496838623
36474,-86.6198593635622,31.42678524018146
36115,-86.24675762536131,32.406809466017485
36759,-87.28551977129203,32.42242964579858
35229,-86.7893171056313,33.46548547341021
71638,-91.48055505330093,33.51927445729851
71720,-92.6482972644262,33.78098510121124
72542,-91.47166563503421,36.30386172496737
72322,-90.82211931961704,35.06499043834267
72031,-92.52569747654105,35.61341777691909
72457,-91.06811159763163,36.088871608388764
06389,-72.12927757660849,41.56420479133098
06353,-72.14113492886408,41.45815719847772
20204,-77.01442778273358,38.88555711405465
32133,-81.90928886058126,29.02021548928258
33916,-81.83913050216299,26.634362322206584
31001,-83.34059691183953,31.97543866173908
31539,-82.60811244750636,31.826493099941278
30457,-82.56765707601025,32.40043666898289
30021,-84.23812120588403,33.80817493543299
60630,-87.7571799920069,41.9721391270587
62289,-89.75163501721154,38.596913759203524
62517,-89.4315481948925,39.59127391655047
46151,-86.43050842004516,39.447969330037246
47274,-85.93092438992804,38.96579489327337
46310,-87.23180235509426,41.1840772950962
47958,-87.14248711923979,40.16417803904189
46068,-86.11583077292035,40.376968345936774
50101,-93.63473045722097,42.66730221631386
50105,-93.63735076333512,42.11026585916337
51238,-95.89463932852387,43.076678302131626
51461,-95.48101317249301,42.16982983720029
66612,-95.68039856449761,39.04051861966638
40701,-84.16357719563798,36.919581500536836
42539,-84.95382114038071,37.30378469027888
40013,-85.46770395528814,37.93895354504202
40231,-85.69498081436477,38.19498287599708
40962,-83.74051913533823,37.14580904538228
41749,-83.41010292453595,37.197624379988774
42322,-87.3952957962848,37.61367643708042
42337,-87.01075818985979,37.227199727875096
40339,-84.64423938817245,37.941913750933814
71486,-93.61824139418654,31.649299370412262
71340,-91.81065257747152,31.769139538227492
70047,-90.36589316794782,29.96953578670378
70546,-92.66774303897144,30.265146021348766
71424,-92.67219841553236,31.18520463256634
04488,-69.11143440028256,44.875863785067466
04071,-70.45082462815856,43.92837390894376
04921,-69.13346575051955,44.57087799060945
04057,-70.69897419078801,44.10170980141755
04973,-69.19303899015094,44.36224209091978
02584,-70.00734852190487,41.258816548366894
02145,-71.0895129199111,42.392034986067834
48334,-83.34945646212242,42.50667079526888
49619,-85.98185038418114,44.3026393284071
48893,-84.97789653533731,43.68299411579847
49903,-88.4298929094289,46.328140242376875
48309,-83.18367560452303,42.65863588937659
38702,-91.17949796341756,33.53610439108025
39653,-90.86623684501748,31.461796140223395
38632,-90.00776546020353,34.8003783233477
38843,-88.3756907811409,34.264921100984544
38920,-90.06537945023678,33.8763679541327
39203,-90.20035249344932,32.30878249078724
39425,-89.07960915709614,31.059127647663693
65401,-91.76527617625835,37.90455107524773
64040,-93.986378696184,38.72141514969564
64128,-94.53462454861084,39.0655746996042
65248,-92.65600305094856,39.140868854494265
65441,-91.1560687056211,38.08957641608737
65706,-92.89553780512543,37.323588460578705
03279,-71.88139081977275,43.943188921134066
03752,-72.11522501221485,43.289200762138854
08078,-75.07447270738706,39.85210730417964
08353,-75.2969527552355,39.4595450601338
07063,-74.44609868023927,40.60514281751572
10003,-73.9891118257111,40.731802239520235
14854,-76.61480343337509,42.50650943776668
10282,-74.0149838111773,40.71680209113783
12210,-73.75817231217908,42.66015350996392
13331,-74.90042624025236,43.842942723184024
12172,-73.73929476784676,42.288663989989175
11233,-73.92001565980702,40.678330406542
10171,-73.97385832392595,40.755899349714795
10311,-74.17959827566956,40.60523802160298
11221,-73.92785793243416,40.69139317953958
28334,-78.56986672421175,35.26847299105703
28169,-81.42931049720656,35.358436331881634
27278,-79.08622345406494,36.085994038032645
28325,-78.10420163582928,35.15392323492213
28472,-78.68911793731047,34.306995047187684
27841,-77.27623580979967,35.90855532607051
45410,-84.15809300700161,39.7480255777652
45363,-84.39892886258498,40.24047697493309
44274,-81.7326626884615,41.09834729669973
43317,-82.68181382947692,40.47724283361863
43750,-81.5094793021788,39.99359595518394
43782,-82.21731546855399,39.618422729826015
74459,-95.4922189710349,35.534273829942705
18917,-75.20409555354652,40.373052285644604
17104,-76.8626536810444,40.25483220590309
15737,-78.75778067107909,40.605166492039785
18413,-75.58947155751896,41.64817217335657
16823,-77.77301774954145,40.93765845717831
16848,-77.53636496705558,41.01123638740829
15046,-80.22860490798374,40.55628259151335
15055,-80.12265229733387,40.306394397794065
19477,-75.23313964624774,40.18360571184087
15638,-79.39891995003819,40.264371196024435
17861,-77.08329129532822,40.77233586817668
15421,-79.59717977338612,39.84589091047244
29691,-83.08608570899933,34.78360730472716
29560,-79.74768163420887,33.83432861383841
29591,-79.76241337147536,33.93842161661084
29202,-81.03100314113729,33.993564174862684
29160,-81.04181280079025,33.74398478042617
29437,-80.42265693874918,33.141769363928994
37862,-83.61254856029798,35.77802166147762
37887,-84.58482261131715,36.09669567636392
37309,-84.7375366014677,35.3033455043859
37821,-83.1948307600664,35.97617058768383
37050,-87.63058371725694,36.37286512852581
37185,-87.83807623104967,36.06952815639399
37166,-85.78929333325411,35.924583975687746
37183,-86.30893943597866,35.50286236518605
37871,-83.67883697627147,36.04933565334201
38425,-87.94816696825139,35.40587478934665
37327,-85.40581571922213,35.42273014510396
37074,-86.14429482982322,36.41896390034979
75494,-95.2622798020194,32.90928202684178
75472,-95.87797917862282,32.88590621500702
77541,-95.31119559047983,29.026927187425375
76446,-98.34931361851369,32.075148868959744
78881,-99.52957240730507,29.386938694402556
75949,-94.51945937056364,31.231365405636737
76305,-98.39384286586429,33.99943260714791
78361,-98.78682080281007,27.10421284564216
75604,-94.82783404043985,32.509630347959806
77856,-96.42387432036067,31.073274046673085
05850,-72.01748818725564,44.54162560759935
05492,-72.75421031999635,44.716593834614415
24256,-82.28172138356862,37.22060390222384
23837,-77.08500231274283,36.75242528812181
24651,-81.50428919333885,37.07672918884774
22657,-78.3723052494802,39.005456427382306
22980,-78.88515832138857,38.09562914843588
20175,-77.60070433658308,39.05925743048904
75962,-94.64707611297773,31.619863518715427
24085,-79.82384122481061,37.6775039436781
23009,-77.18734946761636,37.81383658901692
24066,-79.67922165834388,37.53847346506296
24836,-81.55345348841767,37.33258296580806
24844,-81.80464385109525,37.46240320909493
24726,-81.35649626350087,37.51972351720869
25849,-81.27972864768665,37.72996388944912
25628,-81.86215643474843,37.76601754010887
26419,-80.66516549058647,39.55349397429502
24737,-81.24971335760569,37.35300907213661
53953,-89.4682926079679,43.77254265717367
54501,-89.34497954093592,45.65301504164224
54214,-87.71273064995115,44.19736998800854
24983,-80.52620148825396,37.58089783393816
71751,-92.76692169384681,33.407064375857715
35553,-87.38564987526775,34.120625557429555
53557,-88.79879405828393,43.342232398122135
62949,-89.14438433724004,37.82787465493394
01074,-72.09419301686083,42.386564098465016
31568,-81.81138173751884,31.008272137962557
48242,-83.35257938312878,42.21200156881996
11547,-73.64435128200708,40.83072988347269
45899,-84.77461176589885,40.80054839938531
28280,-80.84309106421361,35.22633178400746
43032,-82.95882455081997,40.32860818437782
10174,-73.97500349781632,40.75144100254019
10168,-73.97710321195123,40.75144841390828
53505,-88.81902341933947,42.65690434284892
35447,-88.15451304012153,33.256712841043985
36904,-88.2586483447014,32.10207576961034
06519,-72.93587083489835,41.295276031064795
32097,-81.629666487800975,30.663803854368304
33129,-80.20028425829287,25.752829665226436
30738,-85.47856957010944,34.796658467030376
60043,-87.7145882936148,42.088856946319055
45053,-84.78053998444936,39.35250519201657
32404,-85.50612906471741,30.20092099337545
61534,-89.66611562507465,40.41445766867221
41175,-82.97233163256043,38.651314297402266
03579,-71.03356580823528,44.96819906705879
04673,-68.67454334675135,44.30963469363812
01337,-72.57710393392003,42.695041047378325
04758,-67.84732108622799,46.55427273588432
48750,-83.45426474431638,44.443258861142546
38748,-90.90408090215553,33.14913022107208
49946,-88.31646981131698,46.706162640051645
49686,-85.50301399450787,44.735595787289824
02446,-71.1216682947272,42.343553030812195
39120,-91.35425830191048,31.510109012387844
63933,-90.11042918037921,36.5284410971661
08087,-74.37543322640222,39.59277916008234
08023,-75.49758482341703,39.68740521096701
10983,-73.94833280780298,41.02735681418952
28560,-76.98570681339918,35.13424049987811
07849,-74.60998267666236,40.96622427341895
10038,-74.00300925569343,40.709230598757216
08330,-74.7414679342306,39.4760955146947
13692,-76.02637196645568,44.28878998812797
16140,-80.51409338257376,41.09530298210781
19106,-75.14292564916194,39.94866778649949
78067,-99.33649218017146,27.132649502810878
17884,-76.66876063866785,41.05555975951902
23176,-76.42148751067496,37.5703864694408
19316,-75.8364805900311,40.05546085602185
15636,-79.65703795297193,40.36537984556306
15662,-79.47848196083773,40.33438051265588
36728,-87.47940296845272,32.16785971243169
35653,-87.87132079268471,34.51689212250231
36782,-87.9185803521607,32.12818771476688
35954,-86.06021204351777,34.08835777763727
35504,-87.166692463684,33.89266840291751
35151,-86.3721079951563,33.092988884801485
36742,-87.7380060954085,32.46426255875258
35481,-88.03739009525648,33.39396637008633
35254,-86.85738373820746,33.51613369487769
71651,-92.28223090212278,33.317607004946034
72335,-90.75669232091538,34.99128190224483
71923,-93.04599597198755,34.0819435987302
71842,-94.28704586113089,33.90174476016624
06160,-72.6911550304971,41.76660519913983
06387,-71.91048791066413,41.74281203934887
19717,-75.75167363506287,39.67825570662546
19716,-75.75831330489373,39.68939916770631
20307,-77.03031592334784,38.97500674756262
20240,-77.04260990507248,38.89448865550354
33898,-81.36204017998614,27.82719946066085
33132,-80.17412859638151,25.77788504998079
30474,-82.41730819767808,32.23833165921186
31316,-81.728410680751,31.71713879377808
31634,-82.7672856147059,31.040051132325733
31720,-83.72295034611307,30.879864368724856
30322,-84.32581911582221,33.79477092121197
39862,-84.51603695931585,31.456608660426042
61335,-89.22467710138217,41.1635327000773
60636,-87.66910533463636,41.77575066130363
60618,-87.70243962126722,41.947004466045506
60053,-87.78896429029078,42.04233752126617
61564,-89.65348524126166,40.49349460306822
60469,-87.68710404421638,41.62833749767379
47201,-85.99071997867723,39.15765297451001
46531,-86.5148354310086,41.356171799265816
47337,-85.43751401374686,39.8024684741663
47585,-87.14805832997041,38.270916863589555
51565,-95.52069128475227,41.64473517249461
50315,-93.6210236363159,41.54563566936298
52312,-91.2458765397763,42.00605510904726
50588,-95.16435246512204,42.65772992889077
67664,-99.58638372168738,39.81427932791523
67512,-98.34026467983595,38.21792581655922
40972,-83.60328689706078,37.258886508303476
40403,-84.27126030441244,37.569473395817134
40456,-84.32162376667668,37.34831951160334
41035,-84.65960534881074,38.70513812065783
42718,-85.37358708283732,37.38730273603689
40051,-85.57270180696152,37.65573433693322
40280,-85.68854698641691,38.24770562979635
42631,-84.48071027332463,36.74006047089443
70722,-90.93156424204585,30.842467016054766
70422,-90.48249790920278,30.73538589436113
70510,-92.19974923262154,29.89811966911502
71055,-93.29813541500951,32.67247524212758
70580,-92.42832050741016,30.675239958240255
04637,-67.80755871373748,45.196131144954705
04781,-68.60949414373229,47.14460998373983
04271,-70.49827140940094,44.26367486985322
21105,-76.65126697442199,39.713946625035874
21913,-75.86758416951572,39.40451952997694
01009,-72.33970635469015,42.20972379226904
02199,-71.08202437552272,42.34747464340538
01886,-71.44007992538472,42.58641018605793
01718,-71.42911597142107,42.51977646069726
48304,-83.23462724704896,42.58764965069008
49895,-86.66581574623315,46.16723771680235
49756,-84.2807232415864,44.82336606831533
49261,-84.2383962016782,42.16096578078737
49104,-86.35900508688012,41.96369285139761
49765,-84.24545709111936,45.32835623169094
38829,-88.53077237059007,34.65200233736379
39747,-89.55493669596224,33.4084702540858
38863,-89.01931503113353,34.21928793308342
39342,-88.64837149665807,32.4244461113125
